id,teks,tanggal,sumber,sentimen,teks_clean,teks_processed,teks_visual
fe2a3f52-aa1c-4ea8-a951-46b3b4473630,"tgl 2 feb sayaa ambil orderan di toko mau di cancel dengan alasan barang sudah ada di keranjang konsumen lain yg masih liat2 barang dan belom transaksi pembayaran tutup fitur online samadikun Cirebon kalo caraY begitu sampe detik ini sore ga ada perkataan maaf dri mereka begoY knp saya yg dsuruh nunggu klo barang di ambil dri toko lain, harusY klo mau ambil cabang lain itu barang kasih ke saya yg sudah bayar nah bilang ke konsumen itu barangY tunggu d ambil di cabang lain barang blom saya ambil",2026-02-02 08:39:02,playstore,positif,tgl feb sayaa ambil orderan di toko mau di cancel dengan alasan barang sudah ada di keranjang konsumen lain yg masih liat barang dan belom transaksi pembayaran tutup fitur online samadikun cirebon kalo caray begitu sampe detik ini sore ga ada perkataan maaf dri mereka begoy knp saya yg dsuruh nunggu klo barang di ambil dri toko lain harusy klo mau ambil cabang lain itu barang kasih ke saya yg sudah bayar nah bilang ke konsumen itu barangy tunggu d ambil di cabang lain barang blom saya ambil,tanggal feb sayaa ambil order toko mau cancel alas barang keranjang konsumen liat barang bom transaksi bayar tutup fitur online samadikun cirebon kalau caray detik sore tidak kata maaf dri begoy knp dsuruh nunggu kalau barang ambil dri toko harusy kalau mau ambil cabang barang kasih bayar nah bilang konsumen barangy tunggu d ambil cabang barang blom ambil,tanggal feb sayaa ambil order cancel alas keranjang konsumen liat bom transaksi bayar tutup fitur online samadikun cirebon caray detik sore kata maaf dri begoy knp dsuruh nunggu ambil dri harusy ambil cabang kasih bayar nah bilang konsumen barangy tunggu d ambil cabang blom ambil
adc2432b-7fdb-42f4-8417-a6003d1d94ed,"tidak bisa memilih toko, saat pesan selalu dikasih toko yang jauh sehingga pesanan harus dibatalkan oleh toko, semoga dapat di upgrade lagi aplikasinya",2026-02-02 07:59:13,playstore,netral,tidak bisa memilih toko saat pesan selalu dikasih toko yang jauh sehingga pesanan harus dibatalkan oleh toko semoga dapat di upgrade lagi aplikasinya,tidak pilih toko pesan selalu kasih toko jauh pesan batal toko moga upgrade aplikasi,pilih selalu kasih jauh batal moga upgrade
c5988085-5f03-48c0-8c24-a185af4b7177,"pertama kali pake dan udah dibikin kecewa katanya barang masih di gudang estimasi 3harian, terus katanya direfund aja soalnya barang nya rusak dari gudang, disuruh kirim rekening udah dikirim tapi dana gak masuk masuk, sedang kan pesanan keterangan masih di proses cuma udah seminggu masih di proses aja giliran ditanya gak ada jawaban. barang gak sampe dana juga gak masuk.",2026-02-02 07:15:04,playstore,negatif,pertama kali pake dan udah dibikin kecewa katanya barang masih di gudang estimasi harian terus katanya direfund aja soalnya barang nya rusak dari gudang disuruh kirim rekening udah dikirim tapi dana gak masuk masuk sedang kan pesanan keterangan masih di proses cuma udah seminggu masih di proses aja giliran ditanya gak ada jawaban barang gak sampe dana juga gak masuk,pertama kali pakai bikin kecewa kata barang gudang estimasi hari terus kata direfund soal barang rusak gudang suruh kirim rekening kirim dana tidak masuk masuk sedang kan pesan terang proses cuma minggu proses gilir tanya tidak jawab barang tidak dana tidak masuk,pertama kali bikin kecewa kata gudang estimasi hari terus kata direfund soal rusak gudang suruh rekening dana masuk masuk sedang kan terang proses cuma minggu proses gilir tanya jawab dana masuk
9f6f2902-4a32-4363-b52b-90cbce5b850f,"makasih a, nuhun, tiis ya",2026-02-02 06:34:29,playstore,positif,makasih a nuhun tiis ya,makasih a nuhun tiis,makasih a nuhun tiis
b5bdbb61-2a19-4775-849d-8a62666607ea,bonus pembelian hilang saat beli online,2026-02-02 04:56:11,playstore,netral,bonus pembelian hilang saat beli online,bonus beli hilang beli online,bonus hilang online
2c95790f-c09a-48c3-bcee-8235e75f0469,"aneh banget sekarang, harga tertera pas di checkout berubah. Voucher sudah sesuai ketentuan tapi ketika co tidak bisa digunakan. Padahal terkadang otomatis terpasang voucher dari rekomendasi ketika mau klik bayar tidak bisa. Aneh sekarang aplikasinya suka error",2026-02-02 02:47:13,playstore,netral,aneh banget sekarang harga tertera pas di checkout berubah voucher sudah sesuai ketentuan tapi ketika co tidak bisa digunakan padahal terkadang otomatis terpasang voucher dari rekomendasi ketika mau klik bayar tidak bisa aneh sekarang aplikasinya suka error,aneh banget sekarang harga tera pas checkout ubah voucher sesuai co tidak padahal terkadang otomatis pasang voucher rekomendasi mau klik bayar tidak aneh sekarang aplikasi suka error,aneh sekarang harga tera pas checkout ubah voucher sesuai co terkadang otomatis pasang voucher rekomendasi klik bayar aneh sekarang suka error
cd1f1896-6ca4-4473-8e88-6f30e2795cad,jelek aplikasi ny. server bermasalah mulu,2026-02-02 02:34:15,playstore,negatif,jelek aplikasi ny server bermasalah mulu,jelek aplikasi server masalah mulu,jelek server masalah mulu
05bede8b-2eb9-466c-971a-d04d6c7f9a8e,"tuh mau belanja kopi bean udah hari rabu jam 1 pagi masih aja 15rb ,promo senin rabu jumat nya 10rb tadi masih 15rb , gak sesuai promosi lu , update promo di percepat sesuai lu promosikan , gw pernah pesen kopi 5bj , jam 1 pagi, pas mau bayar di mintai 15k sm pegawai nya ktanya blm update , di mintai nota ktanya di alfagift ,ternyata kopi nya di input jam 7 pagi dengan harga 10rb ,, benerin noh karyawan jng suka korup",2026-02-01 20:11:53,playstore,positif,tuh mau belanja kopi bean udah hari rabu jam pagi masih aja rb promo senin rabu jumat nya rb tadi masih rb gak sesuai promosi lu update promo di percepat sesuai lu promosikan gw pernah pesen kopi bj jam pagi pas mau bayar di mintai k sm pegawai nya ktanya blm update di mintai nota ktanya di alfagift ternyata kopi nya di input jam pagi dengan harga rb benerin noh karyawan jng suka korup,tuh mau belanja kopi bean hari rabu jam pagi rb promo senin rabu jumat rb tadi rb tidak sesuai promosi lu update promo cepat sesuai lu promosi pernah pesan kopi bj jam pagi pas mau bayar minta k sm pegawai ktanya belum update minta nota ktanya alfagift nyata kopi input jam pagi harga rb benerin noh karyawan jng suka korup,tuh kopi bean hari rabu pagi rb promo senin rabu jumat rb tadi rb sesuai promosi lu update promo cepat sesuai lu promosi pernah kopi bj pagi pas bayar minta k sm pegawai ktanya belum update minta nota ktanya nyata kopi input pagi harga rb benerin noh karyawan jng suka korup
7dc9cac6-dd85-4ade-8a49-7e8d03fec2f2,selalu bikin kesall.. pengantarannya lamaaaaaa,2026-02-01 15:39:16,playstore,negatif,selalu bikin kesall pengantarannya lamaaaaaa,selalu bikin kesall antar lamaaaaaa,selalu bikin kesall lamaaaaaa
58e4f462-facd-4fd6-9943-bfadb883704e,"keren, beli berapa pun bisa dianter gratis nyampe ke rumah, bisa nentuin jam juga",2026-02-01 12:48:34,playstore,positif,keren beli berapa pun bisa dianter gratis nyampe ke rumah bisa nentuin jam juga,keren beli berapa anter gratis nyampe rumah nentuin jam,keren berapa anter gratis nyampe rumah nentuin
c96a2d06-fcc5-42f7-abdc-be7023550b4c,"aneh banget tiba-tiba keluar apk nya, terus pas mau masuk bacaan nya ""nomor tidak aktif dan di hapus sesuai permintaan"" padahal ga ngapa ngapain. pake nomor baru juga tetep sama",2026-02-01 11:12:44,playstore,netral,aneh banget tibatiba keluar apk nya terus pas mau masuk bacaan nya nomor tidak aktif dan di hapus sesuai permintaan padahal ga ngapa ngapain pake nomor baru juga tetep sama,aneh banget tibatiba keluar aplikasi terus pas mau masuk baca nomor tidak aktif hapus sesuai minta padahal tidak ngapa ngapain pakai nomor baru tetep sama,aneh tibatiba keluar terus pas masuk baca nomor aktif hapus sesuai minta ngapa ngapain nomor baru tetep
7a007be1-6dd1-4957-86d9-f12d71f6fc53,"aplikasi nya sudah baik, namun tolong ditambahkan fitur penilaian sehabis pembelian untuk mengetahui kinerja karyawan. saya ada case dimana pembelian dilakukan pukul 14:30 dikirim 17:30. Terimakasih untuk tanggapannya",2026-02-01 10:42:00,playstore,positif,aplikasi nya sudah baik namun tolong ditambahkan fitur penilaian sehabis pembelian untuk mengetahui kinerja karyawan saya ada case dimana pembelian dilakukan pukul dikirim terimakasih untuk tanggapannya,aplikasi baik tambah fitur nilai habis beli tahu kerja karyawan case beli laku pukul kirim terimakasih tanggap,baik tambah fitur nilai habis tahu kerja karyawan case laku pukul terimakasih tanggap
94233d60-1a0d-4a31-b073-c700c3f0ac11,"Aplikasi nya bagus dan murah banget,tapi sayangnya pengiriman nya lambat banget,kalau pengiriman nya cepat baru saya kasi bintang 5",2026-02-01 10:30:32,playstore,netral,aplikasi nya bagus dan murah bangettapi sayangnya pengiriman nya lambat bangetkalau pengiriman nya cepat baru saya kasi bintang,aplikasi bagus murah bangettapi sayang kirim lambat bangetkalau kirim cepat baru kasi bintang,bagus murah bangettapi sayang lambat bangetkalau cepat baru kasi bintang
c1e3b33b-3a96-4c1b-8194-e30af63b8669,"alfa sebelah rumah, tp belanja via alfagift mantab bgt apk nya worth it",2026-02-01 10:02:21,playstore,netral,alfa sebelah rumah tp belanja via alfagift mantab bgt apk nya worth it,alfa belah rumah belanja via alfagift mantab banget aplikasi worth it,belah rumah via mantab worth it
409887dc-d089-4e6c-9b81-d2adafe1efd9,untuk semuanya ok cuma tolong di perbaiki pelayannya masa orang mau topup EWALET harus nunggu pergantian shift padahal jm 15:05 harus nunggu sampe jam 16:00 masa kalah sama sebelah engga ada nunggu pergantian shift atau yang lain lokasi alfamart depan modern golf club,2026-02-01 08:25:55,playstore,positif,untuk semuanya ok cuma tolong di perbaiki pelayannya masa orang mau topup ewalet harus nunggu pergantian shift padahal jm harus nunggu sampe jam masa kalah sama sebelah engga ada nunggu pergantian shift atau yang lain lokasi alfamart depan modern golf club,semua cuma baik layan masa orang mau topup ewalet nunggu ganti shift padahal jm nunggu jam masa kalah sama belah tidak nunggu ganti shift lokasi alfamart depan modern golf club,semua cuma baik layan masa orang topup ewalet nunggu ganti shift jm nunggu masa kalah belah nunggu ganti shift lokasi depan modern golf club
87a864ca-26e3-4d19-bfe9-a3134b07234f,"plis saya sering banget pesen Alfagift tapi udah bbrp kali ini di kecewain, masa pesen barang dari jam 5 subuh milih antar jam 8-10 sampai jam setengah tiga belum datang tu barang",2026-02-01 07:20:39,playstore,negatif,plis saya sering banget pesen alfagift tapi udah bbrp kali ini di kecewain masa pesen barang dari jam subuh milih antar jam sampai jam setengah tiga belum datang tu barang,plis sering banget pesan alfagift bbrp kali kecewain masa pesan barang jam subuh milih antar jam jam tengah tiga belum datang tu barang,plis sering bbrp kali kecewain masa subuh milih tengah tiga belum datang tu
834a8f78-753e-45e5-9fc1-1134fb9c498b,kedua kalinya kecewa banget sama Alfamart apalagi Alfamart Karanganyar Tegal pesan jam 10.23 jam 2 baru sampe alasannya pengirimnya cuma 1 lah buset mana ada kompensasi pengganti keterlambatan lagi kecewa ga mau lagi pake alfagift lah mending Indomaret,2026-02-01 07:17:41,playstore,negatif,kedua kalinya kecewa banget sama alfamart apalagi alfamart karanganyar tegal pesan jam jam baru sampe alasannya pengirimnya cuma lah buset mana ada kompensasi pengganti keterlambatan lagi kecewa ga mau lagi pake alfagift lah mending indomaret,kali kecewa banget sama alfamart alfamart karanganyar tegal pesan jam jam baru alas kirim cuma buset mana kompensasi ganti lambat kecewa tidak mau pakai alfagift mending indomaret,kali kecewa karanganyar tegal baru alas cuma buset mana kompensasi ganti lambat kecewa mending indomaret
e3b25e0b-0c39-4aa6-9ee7-e65ae36b88ee,"kecewa bnget saya order trus bayarny transfer, barangnya GK dikirim uangnypun GK dibalikin..sekelas Alfamart nipu",2026-02-01 06:06:57,playstore,negatif,kecewa bnget saya order trus bayarny transfer barangnya gk dikirim uangnypun gk dibalikinsekelas alfamart nipu,kecewa bnget order trus bayarny transfer barang tidak kirim uangnypun tidak dibalikinsekelas alfamart nipu,kecewa bnget order trus bayarny transfer uangnypun dibalikinsekelas nipu
caeff96b-fd02-4b73-95be-d02711bc4267,harga di aplikasi dan di toko beda 👎,2026-02-01 05:31:00,playstore,positif,harga di aplikasi dan di toko beda,harga aplikasi toko beda,harga beda
d13f1a90-72c6-4022-a60c-fee86cc1bd1c,kenapa sekarang tidak bisa di pesan?? kecewa,2026-02-01 04:51:48,playstore,negatif,kenapa sekarang tidak bisa di pesan kecewa,sekarang tidak pesan kecewa,sekarang kecewa
42d5c8e1-d736-4424-8646-f6325427a7c7,"tolong perbaiki lagi, ini pesanan saya 24 jam blm ada perubahan, kalau bisa kami pengguna bisa memfilter toko paling dekat jika toko disarankan tidak bisa kirim karena overload, kecewa berat, saya tunggu konfirmasinya segera untuk perbaiki",2026-02-01 03:45:24,playstore,negatif,tolong perbaiki lagi ini pesanan saya jam blm ada perubahan kalau bisa kami pengguna bisa memfilter toko paling dekat jika toko disarankan tidak bisa kirim karena overload kecewa berat saya tunggu konfirmasinya segera untuk perbaiki,baik pesan jam belum ubah kalau filter toko paling dekat toko saran tidak kirim overload kecewa berat tunggu konfirmasi segera baik,baik belum ubah filter paling dekat saran overload kecewa berat tunggu konfirmasi segera baik
460a87b8-6ee1-476e-812e-774122bf7d4b,beli e wallet saldo udah ke potong tapi saldo dana nya gk masuk... lapor CS cuma di tanggapi robot.. apk gagal ini gk bakal belanja disini lagi.. !!!,2026-02-01 00:29:17,playstore,negatif,beli e wallet saldo udah ke potong tapi saldo dana nya gk masuk lapor cs cuma di tanggapi robot apk gagal ini gk bakal belanja disini lagi,beli e wallet saldo potong saldo dana tidak masuk lapor customer service cuma tanggap robot aplikasi gagal tidak bakal belanja sini,e wallet saldo potong saldo dana masuk lapor customer service cuma tanggap robot gagal bakal sini
4a568422-bdea-4c8a-8756-436d0f3424f3,"membeli barang melalui alfagift, keterangan maksimal dikirim 1-3 hari tetapi sudah melewati batas waktu tidak ada informasi pengiriman dan tdk ada feedback waktu di konfirmasi melalui chat",2026-02-01 00:14:46,playstore,netral,membeli barang melalui alfagift keterangan maksimal dikirim hari tetapi sudah melewati batas waktu tidak ada informasi pengiriman dan tdk ada feedback waktu di konfirmasi melalui chat,beli barang lalu alfagift terang maksimal kirim hari lewat batas waktu tidak informasi kirim tidak feedback waktu konfirmasi lalu chat,lalu terang maksimal hari lewat batas waktu informasi feedback waktu konfirmasi lalu chat
cc1b7a54-0a65-4ae4-91e5-cd47b7f2293e,"kok cuma bisa top up 75, kemari bagus udah 150 kok diturunin lagi",2026-01-31 17:29:28,playstore,positif,kok cuma bisa top up kemari bagus udah kok diturunin lagi,cuma top up kemari bagus diturunin,cuma top up kemari bagus diturunin
edbed1d5-c3b3-4e7e-9d70-abca9ebf430c,pengirimannya lama bgt sudah chat ke pihaknya pun slow respon,2026-01-31 15:54:29,playstore,netral,pengirimannya lama bgt sudah chat ke pihaknya pun slow respon,kirim lama banget chat pihak slow respons,lama chat pihak slow respons
b9ae1d53-ff41-4c54-a6f0-219fa95d1475,"Dari 2023 belanja bulanan pasti di Alfagift. Minimal 1juta/bulan, belum termasuk yg beli langsung di toko. Tapi malem ini saya memutuskan utk nggak pake Alfagift lagi. Pelayanannya makin buruk. 2 hari lalu pesenan saya dikirim jam 11 malam dan pesenan saya DILEMPAR DARI BALIK PAGAR. Hari ini saya pesen lagi jam 15.00 dan baru dikirimin jam 10 lewat dengan alasan overload.",2026-01-31 15:46:19,playstore,netral,dari belanja bulanan pasti di alfagift minimal jutabulan belum termasuk yg beli langsung di toko tapi malem ini saya memutuskan utk nggak pake alfagift lagi pelayanannya makin buruk hari lalu pesenan saya dikirim jam malam dan pesenan saya dilempar dari balik pagar hari ini saya pesen lagi jam dan baru dikirimin jam lewat dengan alasan overload,belanja bulan alfagift minimal jutabulan belum masuk beli langsung toko malem putus tidak pakai alfagift layan makin buruk hari lalu pesan kirim jam malam pesan lempar balik pagar hari pesan jam baru dikirimin jam lewat alas overload,bulan minimal jutabulan belum masuk langsung malem putus layan makin buruk hari lalu malam lempar balik pagar hari baru dikirimin lewat alas overload
d54e9255-cdde-40b4-83fd-ccb170485942,"dikemas lebih dari 1 jam dan di chat ngga ada respon, minta uang dikembalikan baru ada proses pengiriman tapii hampir 2 jam belum sampe barang juga belum sampe. serius jika dengan tingkat service kaya gini trus menerus mending ngga usah adaa layanan pengiriman, karena justru menjelekan brand yg udah dibangun",2026-01-31 13:01:58,playstore,negatif,dikemas lebih dari jam dan di chat ngga ada respon minta uang dikembalikan baru ada proses pengiriman tapii hampir jam belum sampe barang juga belum sampe serius jika dengan tingkat service kaya gini trus menerus mending ngga usah adaa layanan pengiriman karena justru menjelekan brand yg udah dibangun,kemas lebih jam chat ngga respons minta uang baru proses kirim hampir jam belum barang belum serius tingkat service kaya gin trus terus mending ngga usah adaa layan kirim justru jelek brand bangun,kemas chat ngga respons minta uang baru proses hampir belum belum serius tingkat service kaya gin trus terus mending ngga usah adaa layan justru jelek brand bangun
